clip_name,start_frame,end_frame,verb_id,verb_name,action_id,action_name,noun_ids,noun_names
P17-R04-ContinentalBreakfast-335920-341474,008049,008209,3,Take,3,Take eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-380568-381498,009131,009158,3,Take,3,Take eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-671497-672107,016114,016132,3,Take,3,Take eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-674707-676337,016188,016237,3,Take,3,Take eating_utensil,3,eating_utensil
P18-R03-BaconAndEggs-1057423-1058738,025375,025413,3,Take,3,Take eating_utensil,3,eating_utensil
P18-R03-BaconAndEggs-806032-807439,019341,019382,3,Take,3,Take eating_utensil,3,eating_utensil
P18-R04-ContinentalBreakfast-78470-80206,001879,001929,3,Take,3,Take eating_utensil,3,eating_utensil
P18-R04-ContinentalBreakfast-99312-100786,002380,002422,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R03-BaconAndEggs-1121181-1123892,026902,026980,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-122341-124083,002932,002982,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-271195-273252,006503,006564,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-279829-283298,006707,006808,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-435225-436834,010441,010489,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-657155-658764,015767,015815,3,Take,3,Take eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-661921-663461,015883,015927,3,Take,3,Take eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-1151160-1152601,027624,027666,3,Take,3,Take eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-232940-234715,005586,005638,3,Take,3,Take eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-234726-236233,005630,005673,3,Take,3,Take eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-260701-262185,006253,006296,3,Take,3,Take eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-475542-478425,011406,011490,3,Take,3,Take eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-700952-703784,016815,016898,3,Take,3,Take eating_utensil,3,eating_utensil
P21-R04-ContinentalBreakfast-92389-93954,002214,002258,3,Take,3,Take eating_utensil,3,eating_utensil
P21-R05-Cheeseburger-314535-315678,007545,007580,3,Take,3,Take eating_utensil,3,eating_utensil
P21-R06-GreekSalad-204090-205359,004895,004932,3,Take,3,Take eating_utensil,3,eating_utensil
P21-R06-GreekSalad-296883-298511,007121,007169,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1459064-1462031,035010,035096,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1727817-1728858,041465,041495,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1881640-1883736,045154,045215,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1912446-1914683,045893,045958,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-2545120-2548050,061075,061161,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-2549242-2551649,061175,061246,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-2568415-2573370,061629,061773,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-2572037-2573347,061725,061764,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-3073535-3076302,073758,073838,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-3170686-3172020,076093,076132,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-382403-383970,009173,009220,3,Take,3,Take eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-705968-707535,016940,016984,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-103063-104150,002471,002502,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-106900-107600,002564,002584,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-107600-108420,002580,002605,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-108420-110037,002598,002645,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-1704250-1705677,040899,040940,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-598683-600793,014363,014425,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-879080-880154,021095,021126,3,Take,3,Take eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-881278-882109,021148,021173,3,Take,3,Take eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-1122670-1124987,026939,027005,3,Take,3,Take eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-1290665-1292410,030971,031022,3,Take,3,Take eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-1292160-1293302,031008,031043,3,Take,3,Take eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-1962093-1963524,047087,047128,3,Take,3,Take eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-250714-252708,006013,006069,3,Take,3,Take eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-738953-742405,017726,017826,3,Take,3,Take eating_utensil,3,eating_utensil
P09-R01-PastaSalad-520214-523168,012478,012564,4,Cut,4,Cut tomato,4,tomato
P09-R01-PastaSalad-792464-794037,019016,019060,4,Cut,4,Cut tomato,4,tomato
P09-R02-TurkeySandwich-208550-214050,004992,005151,4,Cut,4,Cut tomato,4,tomato
P09-R02-TurkeySandwich-216350-220850,005181,005312,4,Cut,4,Cut tomato,4,tomato
P09-R02-TurkeySandwich-225400-228600,005402,005494,4,Cut,4,Cut tomato,4,tomato
P09-R02-TurkeySandwich-229550-234550,005497,005642,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-155600-157750,003729,003791,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-157750-167525,003763,004044,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-169687-180956,004045,004370,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-200759-207800,004801,005005,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-223029-241129,005309,005831,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-242629-248429,005809,005977,4,Cut,4,Cut tomato,4,tomato
P10-R01-PastaSalad-253779-261279,006072,006289,4,Cut,4,Cut tomato,4,tomato
P10-R02-TurkeySandwich-101650-124137,002385,003034,4,Cut,4,Cut tomato,4,tomato
P10-R05-Cheeseburger-331500-340500,007935,008193,4,Cut,4,Cut tomato,4,tomato
P10-R05-Cheeseburger-341460-350300,008174,008429,4,Cut,4,Cut tomato,4,tomato
P10-R05-Cheeseburger-358775-369165,008585,008885,4,Cut,4,Cut tomato,4,tomato
P10-R06-GreekSalad-152962-167862,003636,004064,4,Cut,4,Cut tomato,4,tomato
P10-R06-GreekSalad-173968-187864,004142,004542,4,Cut,4,Cut tomato,4,tomato
P10-R06-GreekSalad-188247-199242,004491,004808,4,Cut,4,Cut tomato,4,tomato
P11-R01-PastaSalad-336575-339440,008070,008154,4,Cut,4,Cut tomato,4,tomato
P11-R01-PastaSalad-341087-343862,008180,008259,4,Cut,4,Cut tomato,4,tomato
P11-R01-PastaSalad-346124-355124,008285,008544,4,Cut,4,Cut tomato,4,tomato
P11-R01-PastaSalad-355124-363674,008502,008749,4,Cut,4,Cut tomato,4,tomato
P11-R01-PastaSalad-366549-378149,008769,009104,4,Cut,4,Cut tomato,4,tomato
P11-R01-PastaSalad-378699-385599,009072,009271,4,Cut,4,Cut tomato,4,tomato
P11-R02-TurkeySandwich-138285-144645,003303,003487,4,Cut,4,Cut tomato,4,tomato
P11-R02-TurkeySandwich-146935-154675,003508,003731,4,Cut,4,Cut tomato,4,tomato
P11-R02-TurkeySandwich-154825-165675,003689,004003,4,Cut,4,Cut tomato,4,tomato
P12-R02-TurkeySandwich-141082-165953,003326,004042,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1131809-1132960,027160,027195,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1142458-1154840,027388,027747,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1154840-1157900,027709,027797,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1157900-1162249,027779,027904,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1162249-1166833,027882,028015,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1166840-1170103,027996,028091,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1170103-1175304,028070,028220,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1177063-1178910,028245,028298,4,Cut,4,Cut tomato,4,tomato
P13-R01-PastaSalad-1178910-1200592,028241,028867,4,Cut,4,Cut tomato,4,tomato
P14-R01-PastaSalad-1174658-1177100,028185,028257,4,Cut,4,Cut tomato,4,tomato
P14-R01-PastaSalad-1186612-1192290,028465,028628,4,Cut,4,Cut tomato,4,tomato
P14-R01-PastaSalad-1195784-1201646,028684,028854,4,Cut,4,Cut tomato,4,tomato
P14-R02-TurkeySandwich-257812-264212,006172,006357,4,Cut,4,Cut tomato,4,tomato
P14-R02-TurkeySandwich-265362-279162,006335,006733,4,Cut,4,Cut tomato,4,tomato
P15-R01-PastaSalad-449450-458784,010764,011033,4,Cut,4,Cut tomato,4,tomato
P15-R01-PastaSalad-462400-470600,011078,011314,4,Cut,4,Cut tomato,4,tomato
P21-R05-Cheeseburger-315211-325799,007540,007845,4,Cut,4,Cut tomato,4,tomato
P21-R06-GreekSalad-205359-228289,004873,005534,4,Cut,4,Cut tomato,4,tomato
P25-R06-GreekSalad-1064287-1081333,025501,025993,4,Cut,4,Cut tomato,4,tomato
P25-R06-GreekSalad-1098594-1104211,026353,026515,4,Cut,4,Cut tomato,4,tomato
P26-R05-Cheeseburger-460227-473116,011014,011386,4,Cut,4,Cut tomato,4,tomato
P21-R03-BaconAndEggs-1424729-1426427,034189,034239,5,Turn on,5,Turn on faucet,5,faucet
P21-R03-BaconAndEggs-1494001-1495586,035852,035899,5,Turn on,5,Turn on faucet,5,faucet
P21-R03-BaconAndEggs-1516502-1518152,036392,036440,5,Turn on,5,Turn on faucet,5,faucet
P21-R04-ContinentalBreakfast-576437-577637,013831,013867,5,Turn on,5,Turn on faucet,5,faucet
P21-R04-ContinentalBreakfast-796688-798431,019116,019167,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-299659-301313,007187,007236,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-704410-706220,016901,016954,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-738388-740406,017716,017775,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-782397-783792,018774,018815,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-793713-794913,019046,019081,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-826086-827864,019822,019873,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-896306-898753,021505,021577,5,Turn on,5,Turn on faucet,5,faucet
P21-R05-Cheeseburger-913032-914829,021908,021960,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-1142029-1144245,027403,027467,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-132319-133491,003172,003207,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-195130-196664,004680,004723,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-231895-233292,005562,005603,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-265981-267295,006380,006419,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-703889-705420,016890,016934,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-758113-759463,018191,018231,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-925040-926478,022197,022239,5,Turn on,5,Turn on faucet,5,faucet
P21-R06-GreekSalad-975480-976835,023408,023448,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-1073840-1076104,025767,025832,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-1155479-1156991,027728,027771,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-1994456-1996091,047862,047911,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-1996091-1997604,047903,047946,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-2043875-2046780,049046,049130,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-2141137-2144704,051379,051481,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-2232560-2234847,053576,053642,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-3097037-3098535,074325,074368,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-3149619-3150889,075587,075625,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-3248891-3251873,077966,078052,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-338308-340271,008115,008171,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-342636-344122,008220,008262,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-90464-92207,002167,002217,5,Turn on,5,Turn on faucet,5,faucet
P22-R03-BaconAndEggs-935880-937080,022458,022493,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-1597890-1599369,038346,038388,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-2380347-2381250,057126,057152,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-473747-476180,011363,011435,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-580287-581249,013924,013952,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-581249-583304,013944,014005,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-781199-783080,018744,018798,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-883281-884480,021195,021231,5,Turn on,5,Turn on faucet,5,faucet
P23-R03-BaconAndEggs-926327-927798,022228,022271,5,Turn on,5,Turn on faucet,5,faucet
P24-R03-BaconAndEggs-1142856-1144510,027424,027473,5,Turn on,5,Turn on faucet,5,faucet
P24-R03-BaconAndEggs-1205413-1207540,028924,028986,5,Turn on,5,Turn on faucet,5,faucet
P24-R03-BaconAndEggs-1963524-1964323,047122,047146,5,Turn on,5,Turn on faucet,5,faucet
P24-R03-BaconAndEggs-2017244-2019666,048407,048478,5,Turn on,5,Turn on faucet,5,faucet
P24-R03-BaconAndEggs-614177-616344,014735,014798,5,Turn on,5,Turn on faucet,5,faucet
P24-R03-BaconAndEggs-719085-723753,017247,017382,5,Turn on,5,Turn on faucet,5,faucet
P26-R05-Cheeseburger-1504780-1506212,036111,036153,5,Turn on,5,Turn on faucet,5,faucet
P14-R01-PastaSalad-549752-550750,013192,013220,6,Put,6,Put eating_utensil,3,eating_utensil
P14-R01-PastaSalad-562990-563990,013509,013538,6,Put,6,Put eating_utensil,3,eating_utensil
P16-R03-BaconAndEggs-217500-220300,005214,005294,6,Put,6,Put eating_utensil,3,eating_utensil
P16-R03-BaconAndEggs-230100-232400,005517,005583,6,Put,6,Put eating_utensil,3,eating_utensil
P16-R03-BaconAndEggs-233400-235800,005595,005666,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R03-BaconAndEggs-1313244-1314907,031513,031562,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R03-BaconAndEggs-1507943-1508982,036188,036218,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-343030-344176,008229,008264,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-672107-672677,016129,016146,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-742076-742676,017808,017826,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-904401-904951,021704,021720,6,Put,6,Put eating_utensil,3,eating_utensil
P17-R04-ContinentalBreakfast-929545-930420,022307,022333,6,Put,6,Put eating_utensil,3,eating_utensil
P18-R03-BaconAndEggs-1059975-1061059,025437,025468,6,Put,6,Put eating_utensil,3,eating_utensil
P18-R03-BaconAndEggs-983742-984676,023607,023635,6,Put,6,Put eating_utensil,3,eating_utensil
P18-R04-ContinentalBreakfast-116104-116995,002784,002810,6,Put,6,Put eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-136152-137884,003263,003314,6,Put,6,Put eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-159685-162133,003826,003898,6,Put,6,Put eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-273527-275016,006561,006604,6,Put,6,Put eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-422362-423977,010132,010180,6,Put,6,Put eating_utensil,3,eating_utensil
P19-R04-ContinentalBreakfast-423995-425140,010172,010207,6,Put,6,Put eating_utensil,3,eating_utensil
P20-R03-BaconAndEggs-265226-266314,006363,006394,6,Put,6,Put eating_utensil,3,eating_utensil
P21-R03-BaconAndEggs-1270513-1275187,030481,030616,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1215930-1218152,029177,029241,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1466005-1470552,035173,035305,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-1925372-1928875,046200,046301,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-3164880-3170686,075943,076111,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-3172020-3173547,076125,076169,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-390380-392015,009365,009413,6,Put,6,Put eating_utensil,3,eating_utensil
P22-R03-BaconAndEggs-707535-708910,016977,017017,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-1025780-1026622,024616,024641,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-117160-118731,002807,002854,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-118731-119986,002846,002883,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-119986-122427,002873,002945,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-122427-124583,002933,002995,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-124583-126348,002985,003037,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-1631592-1632599,039156,039185,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-2081860-2083410,049961,050005,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-2151930-2153521,051642,051689,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-514165-515067,012337,012364,6,Put,6,Put eating_utensil,3,eating_utensil
P23-R03-BaconAndEggs-880154-881278,021121,021153,6,Put,6,Put eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-1282860-1285690,030781,030864,6,Put,6,Put eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-1995521-1998053,047886,047960,6,Put,6,Put eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-342138-343745,008207,008254,6,Put,6,Put eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-894861-897989,021469,021559,6,Put,6,Put eating_utensil,3,eating_utensil
P24-R03-BaconAndEggs-998676-1002834,023958,024079,6,Put,6,Put eating_utensil,3,eating_utensil
P25-R06-GreekSalad-1311832-1312479,031482,031501,6,Put,6,Put eating_utensil,3,eating_utensil
P25-R06-GreekSalad-1515734-1516558,036375,036400,6,Put,6,Put eating_utensil,3,eating_utensil
P25-R06-GreekSalad-1880765-1882222,045135,045177,6,Put,6,Put eating_utensil,3,eating_utensil
P25-R06-GreekSalad-1886928-1887922,045284,045313,6,Put,6,Put eating_utensil,3,eating_utensil
P25-R06-GreekSalad-1887922-1890843,045303,045388,6,Put,6,Put eating_utensil,3,eating_utensil
P21-R04-ContinentalBreakfast-67493-69662,001614,001677,7,Operate,2,Open fridge,6,cabinet
P21-R04-ContinentalBreakfast-684588-686972,016425,016493,7,Operate,2,Open fridge,6,cabinet
P21-R04-ContinentalBreakfast-950816-952977,022814,022877,7,Operate,2,Open fridge,6,cabinet
P21-R05-Cheeseburger-49054-51090,001172,001232,7,Operate,2,Open fridge,6,cabinet
P21-R06-GreekSalad-708527-710535,016999,017058,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-121946-124417,002920,002993,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-126095-129972,003017,003129,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-132080-132940,003167,003193,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-143760-146138,003445,003513,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-2306774-2309070,055357,055423,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-2309070-2313460,055407,055534,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-2331536-2333712,055951,056015,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-2334530-2335837,056025,056064,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-2337589-2340908,056094,056190,7,Operate,2,Open fridge,6,cabinet
P22-R03-BaconAndEggs-919100-921767,022052,022129,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-157771-159600,003782,003835,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-164307-166128,003939,003992,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-1675629-1676895,040212,040249,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-179770-182101,004309,004376,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-185760-186946,004455,004490,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-215428-217200,005166,005217,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-217200-218450,005209,005246,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-228447-230782,005477,005544,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-237410-238901,005694,005737,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-2405081-2408746,057712,057819,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-318014-319405,007629,007669,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-320616-324003,007686,007785,7,Operate,2,Open fridge,6,cabinet
P23-R03-BaconAndEggs-751458-753666,018029,018093,7,Operate,2,Open fridge,6,cabinet
