clip_name,start_frame,start_time_fmt,action_name,verb_name,noun_names,start_time_ms,end_time_ms,end_time_fmt,end_frame,verb_id,action_id,noun_ids
OP01-R02-TurkeySandwich,7712,05:21.430,Put lettuce,Put,lettuce,321430,322290,05:22.290,7737,6,31,24
OP01-R02-TurkeySandwich,7893,05:29.000,Take cheese,Take,cheese,329000,330270,05:30.270,7930,3,84,40
OP01-R02-TurkeySandwich,8226,05:42.870,Put cheese,Put,cheese,342870,343900,05:43.900,8256,6,69,40
OP01-R02-TurkeySandwich,8249,05:43.940,Put cheese,Put,cheese,343940,346200,05:46.200,8314,6,69,40
OP01-R02-TurkeySandwich,8334,05:47.340,Put cheese_container,Put,cheese_container,347340,348090,05:48.090,8357,6,91,36
OP01-R02-TurkeySandwich,8701,06:02.700,Take bread_container,Take,bread_container,362700,363970,06:03.970,8739,3,47,32
OP01-R02-TurkeySandwich,9209,06:23.920,Open fridge,Open,fridge,383920,385980,06:25.980,9269,2,2,2
OP01-R02-TurkeySandwich,9260,06:26.020,Put bread_container,Put,bread_container,386020,387860,06:27.860,9313,6,52,32
OP01-R02-TurkeySandwich,9501,06:36.010,Close fridge,Close,fridge,396010,397380,06:37.380,9541,8,11,2
OP01-R02-TurkeySandwich,9537,06:37.530,Close fridge_drawer,Close,fridge_drawer,397530,398880,06:38.880,9577,8,98,27
OP01-R02-TurkeySandwich,9573,06:39.040,Take condiment_container,Take,condiment_container,399040,400450,06:40.450,9614,3,8,7
OP01-R02-TurkeySandwich,9600,06:40.110,Open fridge,Open,fridge,400110,401050,06:41.050,9628,2,2,2
OP01-R02-TurkeySandwich,9623,06:41.050,Take condiment_container,Take,condiment_container,401050,402010,06:42.010,9651,3,8,7
OP01-R02-TurkeySandwich,9783,06:47.760,Open condiment_container,Open,condiment_container,407760,409300,06:49.300,9827,2,25,7
OP01-R02-TurkeySandwich,9839,06:50.160,Open condiment_container,Open,condiment_container,410160,412060,06:52.060,9894,2,25,7
OP01-R02-TurkeySandwich,9886,06:52.060,Open condiment_container,Open,condiment_container,412060,413540,06:53.540,9928,2,25,7
OP01-R02-TurkeySandwich,10272,07:08.110,Put condiment_container,Put,condiment_container,428110,429130,07:09.130,10302,6,13,7
OP01-R02-TurkeySandwich,10665,07:24.540,Take bread,Take,bread,444540,445770,07:25.770,10702,3,36,22
OP01-R02-TurkeySandwich,10675,07:24.940,Take bread,Take,bread,444940,446190,07:26.190,10712,3,36,22
OP01-R02-TurkeySandwich,10760,07:28.500,Compress sandwich,Compress,sandwich,448500,450230,07:30.230,10810,17,90,50
OP01-R02-TurkeySandwich,10938,07:35.990,Open fridge,Open,fridge,455990,458020,07:38.020,10998,2,2,2
OP01-R02-TurkeySandwich,10987,07:38.030,Put condiment_container,Put,condiment_container,458030,460020,07:40.020,11046,6,13,7
OP01-R02-TurkeySandwich,11040,07:40.090,Put condiment_container,Put,condiment_container,460090,460870,07:40.870,11063,6,13,7
OP01-R02-TurkeySandwich,11058,07:40.960,Put condiment_container,Put,condiment_container,460960,463220,07:43.220,11123,6,13,7
OP01-R02-TurkeySandwich,11112,07:43.190,Close fridge,Close,fridge,463190,465060,07:45.060,11166,8,11,2
OP01-R02-TurkeySandwich,11193,07:46.420,Put eating_utensil,Put,eating_utensil,466420,466950,07:46.950,11208,6,6,3
OP01-R02-TurkeySandwich,11262,07:49.380,"Put trash,trash_container",Put,"trash,trash_container",469380,470940,07:50.940,11306,6,19,"15,16"
OP01-R03-BaconAndEggs,1037,00:43.440,Operate stove,Operate,stove,43440,45790,00:45.790,1104,7,10,9
OP01-R03-BaconAndEggs,1131,00:47.230,Take oil_container,Take,oil_container,47230,48130,00:48.130,1158,3,60,37
OP01-R03-BaconAndEggs,1153,00:48.205,Open oil_container,Open,oil_container,48205,49435,00:49.435,1190,2,95,37
OP01-R03-BaconAndEggs,1216,00:51.015,"Pour oil,oil_container,pan",Pour,"oil,oil_container,pan",51015,54435,00:54.435,1315,16,72,"41,37,23"
OP01-R03-BaconAndEggs,1315,00:54.960,Put oil_container,Put,oil_container,54960,56725,00:56.725,1366,6,106,37
OP01-R03-BaconAndEggs,1360,00:56.750,Put oil_container,Put,oil_container,56750,57900,00:57.900,1392,6,106,37
OP01-R03-BaconAndEggs,1406,00:58.910,Open fridge,Open,fridge,58910,62030,01:02.030,1496,2,2,2
OP01-R03-BaconAndEggs,1701,01:10.975,Close fridge_drawer,Close,fridge_drawer,70975,72045,01:12.045,1732,8,98,27
OP01-R03-BaconAndEggs,1756,01:13.495,Close fridge,Close,fridge,73495,76610,01:16.610,1846,8,11,2
OP01-R03-BaconAndEggs,1884,01:18.620,Close fridge,Close,fridge,78620,79750,01:19.750,1916,8,11,2
OP01-R03-BaconAndEggs,1929,01:20.520,Open fridge,Open,fridge,80520,81900,01:21.900,1969,2,2,2
OP01-R03-BaconAndEggs,2080,01:26.755,Open drawer,Open,drawer,86755,87745,01:27.745,2108,2,15,12
OP01-R03-BaconAndEggs,2435,01:41.720,Close fridge,Close,fridge,101720,104410,01:44.410,2512,8,11,2
OP01-R03-BaconAndEggs,2577,01:47.510,Take egg,Take,egg,107510,109050,01:49.050,2621,3,103,48
OP01-R03-BaconAndEggs,2614,01:49.025,Take egg,Take,egg,109025,109775,01:49.775,2637,3,103,48
OP01-R03-BaconAndEggs,2630,01:50.060,Crack egg,Crack,egg,110060,114740,01:54.740,2765,18,93,48
OP01-R03-BaconAndEggs,2832,01:58.190,Take egg,Take,egg,118190,120140,02:00.140,2888,3,103,48
OP01-R03-BaconAndEggs,2946,02:03.170,Crack egg,Crack,egg,123170,127450,02:07.450,3069,18,93,48
OP01-R03-BaconAndEggs,3891,02:46.260,"Mix mixture,eating_utensil",Mix,"mixture,eating_utensil",166260,207510,03:27.510,5080,15,67,"38,3"
OP01-R03-BaconAndEggs,3944,02:44.380,Take eating_utensil,Take,eating_utensil,164380,165110,02:45.110,3964,3,3,3
OP01-R03-BaconAndEggs,3953,02:44.830,Take eating_utensil,Take,eating_utensil,164830,165700,02:45.700,3979,3,3,3
OP01-R03-BaconAndEggs,5133,03:36.415,Mix egg,Mix,egg,216415,241325,04:01.325,5852,15,86,48
OP01-R03-BaconAndEggs,5784,04:01.090,"Mix mixture,eating_utensil",Mix,"mixture,eating_utensil",241090,242030,04:02.030,5811,15,67,"38,3"
OP01-R03-BaconAndEggs,5881,04:05.145,Put eating_utensil,Put,eating_utensil,245145,245925,04:05.925,5905,6,6,3
OP01-R03-BaconAndEggs,6291,04:22.260,Put bowl,Put,bowl,262260,263540,04:23.540,6328,6,18,14
OP01-R03-BaconAndEggs,6394,04:26.865,Open fridge,Open,fridge,266865,271015,04:31.015,6515,2,2,2
OP01-R03-BaconAndEggs,6510,04:31.495,Take bread_container,Take,bread_container,271495,273845,04:33.845,6578,3,47,32
OP01-R03-BaconAndEggs,6625,04:36.385,Close fridge,Close,fridge,276385,279655,04:39.655,6720,8,11,2
OP01-R03-BaconAndEggs,6709,04:39.685,Open fridge_drawer,Open,fridge_drawer,279685,281095,04:41.095,6750,2,38,27
OP01-R03-BaconAndEggs,6742,04:41.475,Take condiment_container,Take,condiment_container,281475,287075,04:47.075,6903,3,8,7
OP01-R03-BaconAndEggs,6986,04:51.230,Close drawer,Close,drawer,291230,292440,04:52.440,7022,8,78,12
OP01-R03-BaconAndEggs,7065,04:54.555,Open bread_container,Open,bread_container,294555,296185,04:56.185,7113,2,82,32
OP01-R03-BaconAndEggs,7102,04:56.235,Take bread,Take,bread,296235,299355,04:59.355,7192,3,36,22
OP01-R03-BaconAndEggs,7221,05:00.990,Take eating_utensil,Take,eating_utensil,300990,301965,05:01.965,7250,3,3,3
OP01-R03-BaconAndEggs,7254,05:02.355,Put eating_utensil,Put,eating_utensil,302355,303405,05:03.405,7284,6,6,3
OP01-R03-BaconAndEggs,7329,05:05.470,Put bread,Put,bread,305470,306240,05:06.240,7352,6,35,22
OP01-R03-BaconAndEggs,7403,05:08.640,"Mix mixture,eating_utensil",Mix,"mixture,eating_utensil",308640,310270,05:10.270,7451,15,67,"38,3"
OP01-R03-BaconAndEggs,7431,05:10.350,Mix egg,Mix,egg,310350,317500,05:17.500,7637,15,86,48
OP01-R03-BaconAndEggs,7815,05:25.938,Open condiment_container,Open,condiment_container,325938,329048,05:29.048,7905,2,25,7
OP01-R03-BaconAndEggs,7896,05:29.118,Take eating_utensil,Take,eating_utensil,329118,330128,05:30.128,7926,3,3,3
OP01-R03-BaconAndEggs,7980,05:33.534,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",333534,343634,05:43.634,8272,11,27,"21,22,3"
OP01-R03-BaconAndEggs,8384,05:51.384,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",351384,372084,06:12.084,8980,11,27,"21,22,3"
OP01-R03-BaconAndEggs,8956,06:13.300,Put bread,Put,bread,373300,374850,06:14.850,9000,6,35,22
OP01-R03-BaconAndEggs,9118,06:20.120,Compress sandwich,Compress,sandwich,380120,382000,06:22.000,9172,17,90,50
OP01-R03-BaconAndEggs,9285,06:27.568,Mix egg,Mix,egg,387568,394138,06:34.138,9476,15,86,48
OP01-R03-BaconAndEggs,9550,06:38.188,Operate stove,Operate,stove,398188,400638,06:40.638,9622,7,10,9
OP01-R03-BaconAndEggs,9679,06:43.440,Open fridge,Open,fridge,403440,404750,06:44.750,9717,2,2,2
OP01-R03-BaconAndEggs,9869,06:51.529,Open cabinet,Open,cabinet,411529,414409,06:54.409,9953,2,7,6
OP01-R03-BaconAndEggs,9944,06:54.509,Take cup,Take,cup,414509,416229,06:56.229,9994,3,42,30
OP01-R03-BaconAndEggs,10405,07:13.840,Close condiment_container,Close,condiment_container,433840,437080,07:17.080,10497,8,37,7
OP01-R03-BaconAndEggs,10408,07:13.760,Close condiment_container,Close,condiment_container,433760,434890,07:14.890,10440,8,37,7
OP01-R03-BaconAndEggs,10553,07:19.950,Open fridge,Open,fridge,439950,441950,07:21.950,10612,2,2,2
OP01-R03-BaconAndEggs,10668,07:24.665,Put cheese_container,Put,cheese_container,444665,446035,07:26.035,10708,6,91,36
OP01-R03-BaconAndEggs,10687,07:25.495,Put condiment_container,Put,condiment_container,445495,447115,07:27.115,10735,6,13,7
OP01-R03-BaconAndEggs,10830,07:31.340,Take grocery_bag,Take,grocery_bag,451340,452430,07:32.430,10861,3,83,46
OP01-R03-BaconAndEggs,10960,07:37.075,Put bread_container,Put,bread_container,457075,460835,07:40.835,11070,6,52,32
OP01-R03-BaconAndEggs,11396,07:54.945,Take cooking_utensil,Take,cooking_utensil,474945,475925,07:55.925,11425,3,30,18
OP01-R03-BaconAndEggs,11409,07:55.980,"Mix mixture,eating_utensil",Mix,"mixture,eating_utensil",475980,481710,08:01.710,11576,15,67,"38,3"
OP01-R03-BaconAndEggs,11624,08:04.470,Put cooking_utensil,Put,cooking_utensil,484470,485720,08:05.720,11661,6,22,18
OP01-R03-BaconAndEggs,12010,08:20.610,Open fridge_drawer,Open,fridge_drawer,500610,502200,08:22.200,12057,2,38,27
OP01-R03-BaconAndEggs,12087,08:23.760,Close drawer,Close,drawer,503760,505280,08:25.280,12130,8,78,12
OP01-R03-BaconAndEggs,13058,09:04.240,Put eating_utensil,Put,eating_utensil,544240,545400,09:05.400,13093,6,6,3
OP01-R03-BaconAndEggs,13154,09:08.195,Take cooking_utensil,Take,cooking_utensil,548195,549245,09:09.245,13184,3,30,18
OP01-R03-BaconAndEggs,14324,09:57.152,Mix egg,Mix,egg,597152,600193,10:00.193,14412,15,86,48
OP01-R03-BaconAndEggs,17085,11:52.049,Move Around eating_utensil,Move Around,eating_utensil,712049,713777,11:53.777,17135,9,70,3
OP01-R03-BaconAndEggs,17140,11:54.292,Put eating_utensil,Put,eating_utensil,714292,715706,11:55.706,17180,6,6,3
OP01-R03-BaconAndEggs,17178,11:58.820,Mix egg,Mix,egg,718820,749420,12:29.420,18060,15,86,48
OP01-R03-BaconAndEggs,17215,11:57.440,Take cooking_utensil,Take,cooking_utensil,717440,718650,11:58.650,17251,3,30,18
OP01-R03-BaconAndEggs,17986,12:29.464,Take pan,Take,pan,749464,750030,12:30.030,18002,3,49,23
OP01-R03-BaconAndEggs,19188,13:19.873,Put pan,Put,pan,799873,803301,13:23.301,19288,6,29,23
OP01-R03-BaconAndEggs,19549,13:34.585,Move Around bacon,Move Around,bacon,814585,815292,13:35.292,19569,9,24,20
OP01-R03-BaconAndEggs,19563,13:35.287,Move Around bacon,Move Around,bacon,815287,816701,13:36.701,19604,9,24,20
OP01-R03-BaconAndEggs,20033,13:54.867,Take cooking_utensil,Take,cooking_utensil,834867,836210,13:56.210,20073,3,30,18
OP01-R03-BaconAndEggs,20080,13:56.806,Put cooking_utensil,Put,cooking_utensil,836806,838281,13:58.281,20122,6,22,18
OP01-R03-BaconAndEggs,20147,13:59.589,Put eating_utensil,Put,eating_utensil,839589,840771,14:00.771,20182,6,6,3
OP01-R03-BaconAndEggs,20224,14:07.206,Move Around bacon,Move Around,bacon,847206,892343,14:52.343,21525,9,24,20
OP01-R03-BaconAndEggs,20282,14:05.282,Move Around bacon,Move Around,bacon,845282,847140,14:07.140,20336,9,24,20
OP01-R03-BaconAndEggs,21419,14:52.560,Put cooking_utensil,Put,cooking_utensil,892560,893429,14:53.429,21445,6,22,18
OP01-R03-BaconAndEggs,21598,15:00.082,Take cooking_utensil,Take,cooking_utensil,900082,901577,15:01.577,21641,3,30,18
OP01-R03-BaconAndEggs,21649,15:02.481,Move Around bacon,Move Around,bacon,902481,906635,15:06.635,21770,9,24,20
OP01-R03-BaconAndEggs,21750,15:06.664,Move Around bacon,Move Around,bacon,906664,910647,15:10.647,21865,9,24,20
OP01-R03-BaconAndEggs,21846,15:10.681,Move Around bacon,Move Around,bacon,910681,914925,15:14.925,21969,9,24,20
OP01-R03-BaconAndEggs,21961,15:15.192,Move Around bacon,Move Around,bacon,915192,916354,15:16.354,21996,9,24,20
OP01-R03-BaconAndEggs,21982,15:16.475,Move Around bacon,Move Around,bacon,916475,921800,15:21.800,22137,9,24,20
OP01-R03-BaconAndEggs,22110,15:21.900,Move Around bacon,Move Around,bacon,921900,928315,15:28.315,22295,9,24,20
OP01-R03-BaconAndEggs,22265,15:29.918,Move Around bacon,Move Around,bacon,929918,951975,15:51.975,22901,9,24,20
OP01-R03-BaconAndEggs,22864,15:57.757,Move Around bacon,Move Around,bacon,957757,1008886,16:48.886,24336,9,24,20
OP01-R03-BaconAndEggs,24205,16:48.874,Operate stove,Operate,stove,1008874,1012033,16:52.033,24296,7,10,9
OP01-R03-BaconAndEggs,24244,16:52.532,Move Around bacon,Move Around,bacon,1012532,1035951,17:15.951,24919,9,24,20
OP01-R03-BaconAndEggs,24866,17:16.226,Put cooking_utensil,Put,cooking_utensil,1036226,1037681,17:17.681,24908,6,22,18
OP01-R04-ContinentalBreakfast,1598,01:06.700,Move Around eating_utensil,Move Around,eating_utensil,66700,67640,01:07.640,1626,9,70,3
OP01-R04-ContinentalBreakfast,1620,01:07.825,Take plate,Take,plate,67825,70705,01:10.705,1704,3,16,13
OP01-R04-ContinentalBreakfast,1656,01:09.130,Take plate,Take,plate,69130,70430,01:10.430,1694,3,16,13
OP01-R04-ContinentalBreakfast,1716,01:11.665,Take bowl,Take,bowl,71665,72925,01:12.925,1754,3,17,14
OP01-R04-ContinentalBreakfast,1732,01:12.340,Take bowl,Take,bowl,72340,74140,01:14.140,1784,3,17,14
OP01-R04-ContinentalBreakfast,1923,01:20.215,Take condiment_container,Take,condiment_container,80215,81295,01:21.295,1954,3,8,7
OP01-R04-ContinentalBreakfast,1953,01:21.560,Open condiment_container,Open,condiment_container,81560,83140,01:23.140,2000,2,25,7
OP01-R04-ContinentalBreakfast,1982,01:22.685,Open condiment_container,Open,condiment_container,82685,83480,01:23.480,2006,2,25,7
OP01-R04-ContinentalBreakfast,2004,01:23.665,Take condiment_container,Take,condiment_container,83665,84825,01:24.825,2039,3,8,7
OP01-R04-ContinentalBreakfast,2245,01:33.630,Put eating_utensil,Put,eating_utensil,93630,94740,01:34.740,2276,6,6,3
OP01-R04-ContinentalBreakfast,2341,01:37.630,Take condiment_container,Take,condiment_container,97630,98440,01:38.440,2365,3,8,7
OP01-R04-ContinentalBreakfast,2370,01:39.040,Open condiment_container,Open,condiment_container,99040,101550,01:41.550,2444,2,25,7
OP01-R04-ContinentalBreakfast,2600,01:48.445,Close condiment_container,Close,condiment_container,108445,109555,01:49.555,2632,8,37,7
OP01-R04-ContinentalBreakfast,2627,01:49.555,Put condiment_container,Put,condiment_container,109555,110625,01:50.625,2657,6,13,7
OP01-R04-ContinentalBreakfast,2700,01:52.700,Put bowl,Put,bowl,112700,114530,01:54.530,2753,6,18,14
OP01-R04-ContinentalBreakfast,2710,01:55.105,Operate microwave,Operate,microwave,115105,136975,02:16.975,3340,7,97,52
OP01-R04-ContinentalBreakfast,2746,01:54.540,Operate microwave,Operate,microwave,114540,115360,01:55.360,2771,7,97,52
OP01-R04-ContinentalBreakfast,3395,02:21.860,Operate microwave,Operate,microwave,141860,145730,02:25.730,3507,7,97,52
OP01-R04-ContinentalBreakfast,3515,02:26.650,Open fridge,Open,fridge,146650,148550,02:28.550,3570,2,2,2
OP01-R04-ContinentalBreakfast,3587,02:29.735,Take bread_container,Take,bread_container,149735,152195,02:32.195,3659,3,47,32
OP01-R04-ContinentalBreakfast,3764,02:37.060,Operate microwave,Operate,microwave,157060,159420,02:39.420,3832,7,97,52
OP01-R04-ContinentalBreakfast,3833,02:39.865,Take bowl,Take,bowl,159865,161115,02:41.115,3870,3,17,14
OP01-R04-ContinentalBreakfast,3892,02:42.315,Put bowl,Put,bowl,162315,163760,02:43.760,3934,6,18,14
OP01-R04-ContinentalBreakfast,3896,02:43.455,Open bread_container,Open,bread_container,163455,174245,02:54.245,4208,2,82,32
OP01-R04-ContinentalBreakfast,4183,02:54.480,Put bread,Put,bread,174480,176400,02:56.400,4238,6,35,22
OP01-R04-ContinentalBreakfast,4232,02:56.435,Put bread,Put,bread,176435,177235,02:57.235,4256,6,35,22
OP01-R04-ContinentalBreakfast,4251,02:57.260,Take plate,Take,plate,177260,178810,02:58.810,4295,3,16,13
OP01-R04-ContinentalBreakfast,4295,02:59.080,Take eating_utensil,Take,eating_utensil,179080,179850,02:59.850,4319,3,3,3
OP01-R04-ContinentalBreakfast,4317,03:00.020,Take eating_utensil,Take,eating_utensil,180020,181560,03:01.560,4361,3,3,3
OP01-R04-ContinentalBreakfast,4652,03:13.930,Take condiment_container,Take,condiment_container,193930,195030,03:15.030,4683,3,8,7
OP01-R04-ContinentalBreakfast,4682,03:15.295,Close fridge,Close,fridge,195295,197395,03:17.395,4743,8,11,2
OP01-R04-ContinentalBreakfast,4739,03:17.710,Open condiment_container,Open,condiment_container,197710,200540,03:20.540,4819,2,25,7
OP01-R04-ContinentalBreakfast,4836,03:21.665,Take eating_utensil,Take,eating_utensil,201665,202815,03:22.815,4871,3,3,3
OP01-R04-ContinentalBreakfast,4865,03:22.925,Put eating_utensil,Put,eating_utensil,202925,205315,03:25.315,4933,6,6,3
OP01-R04-ContinentalBreakfast,4958,03:26.675,Take pot,Take,pot,206675,207695,03:27.695,4987,3,45,26
OP01-R04-ContinentalBreakfast,5010,03:28.910,Turn on faucet,Turn on,faucet,208910,210280,03:30.280,5050,5,5,5
OP01-R04-ContinentalBreakfast,5031,03:30.280,"Pour water,faucet,pot",Pour,"water,faucet,pot",210280,216660,03:36.660,5215,16,87,"49,5,26"
OP01-R04-ContinentalBreakfast,5212,03:37.290,Take pot,Take,pot,217290,218270,03:38.270,5241,3,45,26
OP01-R04-ContinentalBreakfast,5282,03:40.255,Put pot,Put,pot,220255,222115,03:42.115,5335,6,33,26
OP01-R04-ContinentalBreakfast,5286,03:40.740,Operate stove,Operate,stove,220740,225500,03:45.500,5423,7,10,9
OP01-R04-ContinentalBreakfast,5783,04:01.065,Take eating_utensil,Take,eating_utensil,241065,241845,04:01.845,5807,3,3,3
OP01-R04-ContinentalBreakfast,6073,04:13.329,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",253329,255896,04:15.896,6148,11,27,"21,22,3"
OP01-R04-ContinentalBreakfast,6136,04:15.896,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",255896,258106,04:18.106,6200,11,27,"21,22,3"
OP01-R04-ContinentalBreakfast,6181,04:18.226,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",258226,264794,04:24.794,6372,11,27,"21,22,3"
OP01-R04-ContinentalBreakfast,6421,04:28.579,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",268579,278659,04:38.659,6712,11,27,"21,22,3"
OP01-R04-ContinentalBreakfast,6676,04:38.659,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",278659,283132,04:43.132,6807,11,27,"21,22,3"
OP01-R04-ContinentalBreakfast,6774,04:43.132,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",283132,292036,04:52.036,7030,11,27,"21,22,3"
OP01-R04-ContinentalBreakfast,7006,04:52.160,Put eating_utensil,Put,eating_utensil,292160,294170,04:54.170,7066,6,6,3
OP01-R04-ContinentalBreakfast,7059,04:54.230,Take bread,Take,bread,294230,295000,04:55.000,7082,3,36,22
OP01-R04-ContinentalBreakfast,7077,04:54.980,Put bread,Put,bread,294980,295810,04:55.810,7102,6,35,22
OP01-R04-ContinentalBreakfast,7098,04:55.830,Put bread,Put,bread,295830,296530,04:56.530,7118,6,35,22
OP01-R04-ContinentalBreakfast,7114,04:56.535,Take eating_utensil,Take,eating_utensil,296535,297255,04:57.255,7137,3,3,3
OP01-R04-ContinentalBreakfast,7128,04:57.230,Take eating_utensil,Take,eating_utensil,297230,299230,04:59.230,7187,3,3,3
OP01-R04-ContinentalBreakfast,7183,04:59.385,Put eating_utensil,Put,eating_utensil,299385,300325,05:00.325,7210,6,6,3
OP01-R04-ContinentalBreakfast,7210,05:00.460,Close condiment_container,Close,condiment_container,300460,301010,05:01.010,7226,8,37,7
OP01-R04-ContinentalBreakfast,7223,05:01.160,Close condiment_container,Close,condiment_container,301160,302980,05:02.980,7276,8,37,7
OP01-R04-ContinentalBreakfast,7288,05:03.865,Close condiment_container,Close,condiment_container,303865,305745,05:05.745,7342,8,37,7
OP01-R04-ContinentalBreakfast,7780,05:24.410,Open fridge,Open,fridge,324410,326780,05:26.780,7848,2,2,2
OP01-R04-ContinentalBreakfast,8963,06:13.615,Close condiment_container,Close,condiment_container,373615,374785,06:14.785,8998,8,37,7
OP01-R04-ContinentalBreakfast,8992,06:14.805,Put condiment_container,Put,condiment_container,374805,376075,06:16.075,9029,6,13,7
OP01-R04-ContinentalBreakfast,9057,06:17.540,Open fridge,Open,fridge,377540,379070,06:19.070,9101,2,2,2
OP01-R04-ContinentalBreakfast,9377,06:30.805,Take cup,Take,cup,390805,391865,06:31.865,9407,3,42,30
OP01-R04-ContinentalBreakfast,9774,06:47.425,Operate stove,Operate,stove,407425,409345,06:49.345,9829,7,10,9
OP01-R04-ContinentalBreakfast,9822,06:49.340,Take pot,Take,pot,409340,410200,06:50.200,9847,3,45,26
OP01-R04-ContinentalBreakfast,10106,07:01.230,Put pot,Put,pot,421230,422530,07:02.530,10144,6,33,26
OP01-R04-ContinentalBreakfast,10232,07:06.545,Close fridge,Close,fridge,426545,428925,07:08.925,10300,8,11,2
OP01-R04-ContinentalBreakfast,10536,07:19.135,Open fridge,Open,fridge,439135,440445,07:20.445,10574,2,2,2
